miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
2393233,10.03,3.93,1.93,-3.28,0.22,-0.39
2393247,9.96,3.99,2.01,-2.54,0.1,-0.38
2393261,9.87,3.74,2.11,-1.76,-0.03,-0.33
2393274,9.81,3.39,2.14,-1.12,-0.13,-0.26
2393288,9.68,2.93,2.17,-0.63,-0.18,-0.18
2393302,9.64,2.78,2.24,-0.24,-0.19,-0.12
2393315,9.65,2.78,2.33,0.13,-0.21,-0.07
2393329,9.71,2.84,2.44,0.55,-0.24,-0.03
2393343,9.76,2.97,2.52,1.02,-0.3,0.01
2393356,9.8,3.11,2.54,1.5,-0.37,0.05
2393370,9.78,3.24,2.5,2.08,-0.45,0.07
2393384,9.68,3.17,2.46,2.64,-0.5,0.09
2393397,9.62,3.24,2.5,3.17,-0.54,0.1
2393411,9.65,3.66,2.5,3.85,-0.58,0.12
2393425,9.59,3.56,2.44,4.52,-0.61,0.15
2393438,9.41,3.23,2.34,5.01,-0.59,0.19
2393452,9.24,2.25,2.2,5.18,-0.5,0.2
2393466,9.24,1.76,1.89,5.07,-0.34,0.18
2393479,9.2,1.22,1.54,4.71,-0.19,0.15
2393493,9.16,0.34,1.09,3.97,0.0,0.11
2393507,9.25,-0.2,0.67,2.92,0.19,0.07
2393520,9.39,-0.3,0.34,1.82,0.35,0.03
2393534,9.56,0.17,0.03,0.73,0.46,0.01
2393548,9.75,0.86,-0.11,-0.07,0.49,-0.02
2393561,9.81,1.16,-0.1,-0.6,0.44,-0.07
2393575,9.75,0.92,-0.11,-1.16,0.38,-0.1
2393589,9.65,0.65,-0.05,-1.87,0.35,-0.13
2393602,9.6,0.27,0.08,-2.68,0.38,-0.14
2393616,9.6,0.34,0.39,-3.62,0.45,-0.15
2393630,9.64,0.49,0.68,-4.56,0.54,-0.15
2393643,9.79,1.53,1.05,-5.08,0.62,-0.2
2393657,10.02,2.9,1.3,-5.09,0.61,-0.27
2393671,10.1,3.88,1.44,-4.63,0.49,-0.34
2393684,10.16,4.21,1.53,-3.98,0.34,-0.38
2393698,10.03,3.53,1.63,-3.42,0.19,-0.38
2393712,9.9,3.02,1.7,-3.08,0.1,-0.36
2393726,9.82,2.58,1.71,-2.99,0.07,-0.33
2393739,9.74,2.4,1.83,-2.96,0.09,-0.29
2393753,9.83,2.87,2.03,-2.71,0.08,-0.29
2393767,9.84,3.25,2.16,-2.3,0.04,-0.29
2393780,9.86,3.48,2.25,-1.67,-0.04,-0.28
2393794,9.84,3.45,2.36,-1.0,-0.13,-0.22
2393808,9.74,3.17,2.38,-0.45,-0.2,-0.15
2393821,9.66,3.01,2.48,0.09,-0.25,-0.08
2393835,9.65,2.85,2.55,0.56,-0.3,-0.02
2393849,9.68,2.86,2.59,1.0,-0.34,0.02
2393862,9.71,2.95,2.63,1.48,-0.4,0.05
2393876,9.74,3.06,2.69,2.03,-0.47,0.07
2393890,9.83,3.88,2.75,2.8,-0.57,0.08
2393903,9.82,4.59,2.74,3.92,-0.7,0.09
2393917,9.7,4.85,2.89,5.11,-0.78,0.13
2393931,9.5,4.34,2.98,6.23,-0.81,0.18
2393944,9.18,2.51,2.93,6.7,-0.71,0.24
2393958,8.94,1.0,2.56,6.45,-0.5,0.25
2393972,8.83,-0.43,1.88,5.43,-0.21,0.23
2393985,8.95,-0.98,1.2,4.0,0.1,0.18
2393999,9.18,-1.05,0.62,2.54,0.36,0.13
