miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
2567239,11.16,2.01,-0.62,-0.1,0.69,0.39
2567253,10.97,2.15,-0.28,-0.45,-0.07,0.25
2567266,10.62,2.38,0.14,-0.73,-0.79,0.01
2567280,10.35,2.48,0.68,-0.95,-1.37,-0.22
2567294,10.13,2.4,1.38,-1.2,-1.89,-0.43
2567307,9.92,2.31,2.07,-1.46,-2.28,-0.59
2567321,9.77,2.28,2.65,-1.74,-2.49,-0.65
2567335,9.72,2.42,3.16,-2.02,-2.56,-0.64
2567348,9.51,2.84,3.47,-2.2,-2.51,-0.56
2567362,9.19,3.19,3.74,-2.19,-2.34,-0.45
2567376,8.84,3.55,3.96,-1.96,-2.05,-0.3
2567389,8.46,3.82,4.1,-1.55,-1.66,-0.17
2567403,8.47,3.95,4.05,-1.05,-1.19,-0.05
2567417,8.52,4.1,3.8,-0.43,-0.59,0.07
2567431,8.41,4.07,3.54,0.18,0.06,0.16
2567444,8.63,3.81,3.29,0.63,0.63,0.2
2567458,8.8,3.49,2.94,0.93,1.14,0.22
2567472,8.96,3.41,2.49,1.1,1.56,0.21
2567485,8.98,3.35,1.9,1.2,1.85,0.22
2567499,9.16,3.29,1.33,1.29,2.11,0.24
2567513,9.39,3.26,0.76,1.38,2.27,0.26
2567527,9.6,3.21,0.19,1.47,2.34,0.32
2567540,9.85,3.1,-0.32,1.53,2.33,0.4
2567554,10.23,2.96,-0.73,1.55,2.24,0.5
2567568,10.51,2.81,-0.92,1.48,2.03,0.6
2567581,10.64,2.35,-1.0,1.26,1.74,0.66
2567595,10.74,1.85,-0.87,0.81,1.33,0.65
2567609,10.83,1.68,-0.65,0.24,0.81,0.55
2567622,10.8,1.8,-0.35,-0.31,0.26,0.36
2567636,10.63,2.25,-0.03,-0.79,-0.35,0.09
2567650,10.43,2.5,0.52,-1.13,-0.92,-0.18
2567663,10.31,2.6,1.13,-1.37,-1.39,-0.4
2567677,10.25,2.46,1.83,-1.6,-1.8,-0.58
2567691,10.07,2.43,2.5,-1.82,-2.12,-0.71
2567705,9.9,2.37,3.11,-2.02,-2.35,-0.77
2567718,9.68,2.51,3.59,-2.17,-2.49,-0.77
2567732,9.45,2.87,4.0,-2.18,-2.51,-0.71
2567746,9.18,3.33,4.19,-2.0,-2.39,-0.59
2567759,8.94,3.77,4.26,-1.56,-2.09,-0.42
2567773,8.59,4.07,4.15,-0.92,-1.6,-0.25
2567787,8.29,4.06,4.0,-0.23,-0.99,-0.11
2567800,8.2,3.67,3.85,0.43,-0.24,-0.01
2567814,8.63,3.2,3.73,0.83,0.46,0.04
2567828,8.97,3.11,3.37,1.04,1.02,0.08
2567841,9.29,3.23,2.73,1.19,1.49,0.13
2567855,9.44,3.35,2.0,1.33,1.85,0.19
2567869,9.48,3.33,1.27,1.45,2.12,0.24
2567882,9.65,3.14,0.67,1.53,2.3,0.28
2567896,9.77,2.84,0.09,1.53,2.38,0.3
2567910,9.93,2.52,-0.57,1.43,2.38,0.32
2567923,10.11,2.21,-1.09,1.21,2.31,0.35
2567937,10.34,1.87,-1.35,0.91,2.14,0.38
2567951,10.54,1.61,-1.37,0.48,1.83,0.39
2567964,10.84,1.46,-1.05,-0.03,1.32,0.37
2567978,10.98,1.5,-0.57,-0.52,0.7,0.29
2567992,11.0,1.91,0.0,-0.96,-0.1,0.11
2568005,10.88,2.27,0.67,-1.25,-0.92,-0.14
2568019,10.79,2.42,1.33,-1.44,-1.61,-0.4
2568033,10.65,2.44,2.04,-1.61,-2.22,-0.63
2568046,10.24,2.47,2.7,-1.76,-2.65,-0.78
2568060,9.96,2.51,3.2,-1.89,-2.88,-0.84
2568074,9.65,2.56,3.59,-1.97,-2.93,-0.81
2568088,9.28,2.91,3.85,-1.93,-2.83,-0.7
2568102,8.91,3.22,3.99,-1.71,-2.53,-0.52
2568115,8.65,3.47,4.06,-1.3,-2.07,-0.31
