miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
2370952,4.34,9.81,2.29,0.11,-0.05,-0.08
2370966,4.36,9.86,2.22,0.67,-0.12,-0.09
2370979,4.36,9.78,2.08,1.25,-0.18,-0.09
2370993,4.41,9.96,1.94,1.82,-0.26,-0.09
2371007,4.42,10.26,1.74,2.58,-0.35,-0.09
2371020,4.3,10.23,1.54,3.38,-0.42,-0.07
2371034,4.17,9.69,1.28,3.95,-0.44,-0.06
2371048,4.02,8.79,0.8,4.19,-0.39,-0.04
2371061,3.87,7.86,0.16,3.96,-0.26,-0.02
2371076,3.88,7.13,-0.58,3.33,-0.09,-0.01
2371089,3.9,6.76,-1.26,2.54,0.07,0.01
2371103,4.0,6.68,-1.78,1.62,0.2,0.01
2371117,4.13,7.03,-2.12,0.83,0.27,0.01
2371130,4.21,7.13,-2.36,0.23,0.28,-0.01
2371144,4.23,6.99,-2.49,-0.47,0.27,0.0
2371158,4.17,6.44,-2.45,-1.4,0.29,0.03
2371171,4.22,6.61,-2.23,-2.34,0.32,0.06
2371185,4.43,7.99,-1.8,-2.95,0.31,0.06
2371199,4.54,9.46,-1.34,-2.87,0.18,0.0
2371212,4.38,9.55,-0.95,-2.49,0.06,-0.04
2371226,4.29,9.1,-0.53,-2.24,0.0,-0.04
2371240,4.28,9.07,-0.14,-2.1,0.01,-0.02
2371253,4.26,9.2,0.13,-1.95,0.04,0.01
2371267,4.31,9.24,0.4,-1.77,0.06,0.03
2371281,4.42,9.21,0.66,-1.62,0.06,0.04
2371294,4.45,9.11,0.84,-1.52,0.04,0.04
2371308,4.43,9.15,1.02,-1.47,0.02,0.03
2371322,4.4,8.93,1.19,-1.5,0.03,0.0
2371335,4.36,8.74,1.41,-1.57,0.05,-0.01
2371349,4.39,8.87,1.65,-1.64,0.07,-0.02
2371363,4.42,9.29,1.85,-1.51,0.08,-0.03
2371376,4.39,9.58,1.99,-1.22,0.06,-0.04
2371390,4.34,9.66,2.11,-0.8,0.04,-0.05
2371404,4.33,9.66,2.19,-0.34,0.01,-0.06
2371417,4.36,9.58,2.17,0.11,-0.03,-0.06
2371431,4.4,9.56,2.12,0.61,-0.1,-0.06
2371445,4.39,9.56,2.01,1.15,-0.18,-0.07
2371458,4.46,9.77,1.85,1.71,-0.26,-0.08
