miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
86450,-1.27,0.97,10.38,-0.11,0.01,0.0
86463,-1.27,0.8,10.39,-0.08,-0.01,0.0
86477,-1.23,0.92,10.45,-0.05,-0.01,0.0
86491,-1.24,1.07,10.53,-0.06,0.0,-0.0
86504,-1.26,1.12,10.55,-0.1,0.0,-0.01
86518,-1.25,1.02,10.55,-0.13,0.01,-0.01
86532,-1.23,0.85,10.57,-0.12,0.01,-0.01
86545,-1.21,0.89,10.54,-0.1,0.01,-0.02
86559,-1.29,0.94,10.57,-0.09,-0.0,-0.02
86573,-1.21,0.95,10.59,-0.1,-0.01,-0.02
86586,-1.2,0.97,10.6,-0.11,0.0,-0.01
86600,-1.24,0.93,10.61,-0.12,0.02,-0.01
86614,-1.21,0.87,10.62,-0.11,0.02,-0.02
86627,-1.26,0.91,10.56,-0.1,0.02,-0.01
86641,-1.29,1.01,10.5,-0.1,0.02,-0.01
86655,-1.31,1.0,10.47,-0.11,0.01,-0.02
86668,-1.3,0.86,10.56,-0.1,-0.01,-0.02
86682,-1.24,0.88,10.61,-0.09,-0.01,-0.03
86696,-1.17,0.84,10.66,-0.08,0.0,-0.03
86710,-1.19,0.81,10.61,-0.09,0.01,-0.02
86724,-1.27,0.89,10.56,-0.12,0.02,-0.02
86737,-1.26,0.88,10.58,-0.13,0.01,-0.02
86751,-1.35,0.78,10.61,-0.09,-0.0,-0.02
86765,-1.25,0.78,10.64,-0.05,-0.01,-0.03
86778,-1.22,0.95,10.68,-0.05,0.0,-0.03
86792,-1.19,0.95,10.65,-0.09,0.02,-0.03
86806,-1.23,0.89,10.64,-0.13,0.04,-0.02
86819,-1.27,0.76,10.58,-0.14,0.04,-0.01
86833,-1.31,0.83,10.5,-0.13,0.03,-0.0
86847,-1.33,0.9,10.48,-0.11,0.03,-0.01
86860,-1.31,0.88,10.51,-0.1,0.01,-0.02
86874,-1.23,0.93,10.53,-0.09,0.0,-0.02
86888,-1.19,0.98,10.47,-0.12,0.01,-0.02
86901,-1.21,0.85,10.47,-0.12,0.02,-0.02
86915,-1.25,0.8,10.51,-0.1,0.02,-0.01
86929,-1.28,0.83,10.55,-0.08,0.01,-0.02
86942,-1.27,0.96,10.54,-0.08,-0.0,-0.02
86956,-1.22,0.95,10.58,-0.09,0.0,-0.02
86970,-1.26,0.94,10.53,-0.1,0.01,-0.03
86983,-1.27,0.82,10.52,-0.1,0.01,-0.03
86997,-1.29,0.74,10.58,-0.08,0.0,-0.02
87011,-1.29,0.78,10.57,-0.07,-0.01,-0.01
87024,-1.26,0.92,10.56,-0.09,-0.0,-0.01
87038,-1.24,0.94,10.57,-0.12,0.01,-0.01
87052,-1.27,0.88,10.57,-0.13,0.02,-0.01
87065,-1.29,0.82,10.54,-0.11,0.02,-0.02
87079,-1.33,0.83,10.58,-0.1,0.0,-0.02
87093,-1.3,0.87,10.6,-0.09,-0.01,-0.01
87106,-1.26,0.87,10.63,-0.1,-0.01,-0.01
87120,-1.2,0.91,10.61,-0.11,0.01,-0.01
87133,-1.26,0.91,10.58,-0.13,0.03,-0.01
87146,-1.32,0.83,10.56,-0.13,0.02,-0.01
87160,-1.31,0.78,10.56,-0.11,0.01,-0.01
87174,-1.32,0.83,10.57,-0.09,0.0,-0.0
