miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
3195834,9.16,1.7,-3.43,-0.09,0.1,0.09
3195848,9.24,2.07,-3.47,0.16,0.06,0.12
3195862,9.28,2.37,-3.45,0.51,0.0,0.16
3195875,9.3,2.59,-3.35,1.01,-0.08,0.22
3195889,9.32,2.76,-3.45,1.66,-0.18,0.29
3195903,9.28,2.68,-3.32,2.35,-0.27,0.36
3195916,9.19,2.26,-3.22,3.07,-0.36,0.44
3195930,9.08,1.9,-3.16,3.71,-0.45,0.49
3195944,8.96,1.23,-3.02,4.22,-0.51,0.52
3195957,8.94,0.66,-3.14,4.64,-0.56,0.52
3195971,8.77,-0.35,-3.18,4.86,-0.56,0.52
3195985,8.63,-1.78,-3.19,4.64,-0.5,0.48
3195998,8.61,-2.63,-3.48,4.06,-0.41,0.39
3196012,8.52,-3.76,-3.64,3.11,-0.28,0.31
3196026,8.53,-4.32,-3.79,1.98,-0.16,0.19
3196039,8.65,-4.18,-3.92,0.73,-0.05,0.06
3196053,8.76,-3.46,-4.01,-0.27,0.03,-0.06
3196067,8.83,-2.91,-4.16,-0.93,0.08,-0.14
3196080,8.77,-3.24,-4.05,-1.68,0.18,-0.19
3196094,8.76,-3.21,-4.05,-2.45,0.28,-0.26
3196108,8.72,-2.8,-3.96,-3.25,0.39,-0.35
3196121,8.79,-1.94,-3.85,-3.8,0.46,-0.43
3196135,8.88,-1.05,-3.75,-4.04,0.49,-0.5
3196149,9.0,-0.21,-3.7,-4.0,0.49,-0.54
3196162,9.13,0.5,-3.64,-3.75,0.45,-0.55
3196176,9.19,0.99,-3.65,-3.37,0.38,-0.51
3196190,9.17,1.31,-3.68,-2.87,0.28,-0.47
3196203,9.2,1.62,-3.44,-2.32,0.17,-0.41
3196217,9.28,1.64,-3.7,-1.87,0.07,-0.32
3196231,9.16,1.59,-3.45,-1.43,-0.01,-0.25
3196244,9.08,1.38,-3.45,-1.1,-0.07,-0.19
3196258,8.96,1.06,-3.46,-0.89,-0.09,-0.15
3196272,8.9,0.88,-3.3,-0.77,-0.08,-0.13
3196285,8.9,0.88,-3.23,-0.73,-0.07,-0.13
3196299,8.87,0.91,-3.15,-0.74,-0.05,-0.13
3196313,8.9,1.11,-3.11,-0.71,-0.04,-0.13
3196327,8.94,1.39,-3.06,-0.59,-0.04,-0.12
3196340,8.98,1.65,-3.0,-0.37,-0.07,-0.09
3196354,8.94,1.63,-3.09,-0.08,-0.09,-0.04
3196368,8.92,1.52,-2.97,0.19,-0.09,0.02
3196381,8.88,1.47,-3.03,0.42,-0.1,0.06
3196395,8.86,1.27,-3.08,0.63,-0.09,0.1
3196409,8.86,0.98,-3.14,0.77,-0.07,0.13
3196423,8.82,0.79,-3.22,0.82,-0.04,0.14
3196436,8.86,0.72,-3.29,0.84,-0.02,0.14
3196450,8.89,0.67,-3.39,0.84,0.0,0.15
3196464,8.92,0.69,-3.45,0.87,0.01,0.15
3196477,8.94,0.78,-3.53,0.94,0.01,0.16
3196491,9.01,1.16,-3.62,1.16,-0.02,0.18
3196505,9.13,1.63,-3.68,1.63,-0.09,0.22
3196518,9.18,1.78,-3.74,2.27,-0.18,0.29
3196532,9.06,1.34,-3.61,2.92,-0.25,0.38
3196546,8.93,0.61,-3.51,3.41,-0.3,0.42
3196559,8.81,-0.41,-3.45,3.6,-0.31,0.42
3196573,8.8,-1.07,-3.51,3.55,-0.3,0.38
3196587,8.7,-1.95,-3.65,3.24,-0.25,0.35
3196600,8.69,-2.6,-3.7,2.72,-0.17,0.29
3196614,8.79,-2.48,-3.86,2.16,-0.11,0.22
3196628,8.79,-2.58,-3.97,1.63,-0.05,0.19
3196641,8.83,-2.66,-4.04,1.14,-0.0,0.15
3196655,8.87,-2.59,-4.06,0.63,0.04,0.11
3196669,8.88,-2.45,-4.09,0.19,0.06,0.06
3196682,8.85,-2.43,-4.1,-0.19,0.06,0.01
3196696,8.77,-2.66,-4.19,-0.66,0.09,-0.03
3196710,8.68,-3.09,-4.02,-1.36,0.16,-0.09
3196723,8.67,-2.95,-4.02,-2.07,0.23,-0.18
3196737,8.73,-2.49,-3.94,-2.77,0.31,-0.27
3196751,8.82,-1.73,-3.89,-3.26,0.38,-0.35
3196765,8.93,-1.11,-3.84,-3.52,0.43,-0.4
3196778,9.0,-0.62,-3.78,-3.64,0.46,-0.44
3196792,9.07,-0.12,-3.71,-3.65,0.45,-0.46
3196806,9.13,0.4,-3.71,-3.51,0.41,-0.49
3196819,9.15,0.98,-3.53,-3.24,0.33,-0.51
3196833,9.18,1.29,-3.62,-2.86,0.25,-0.48
3196847,9.21,1.6,-3.5,-2.44,0.15,-0.44
3196860,9.19,1.62,-3.56,-1.97,0.06,-0.39
3196874,9.09,1.41,-3.45,-1.6,0.01,-0.35
3196888,9.08,1.28,-3.39,-1.35,-0.03,-0.31
3196901,9.04,1.23,-3.32,-1.16,-0.05,-0.26
3196915,9.03,1.22,-3.32,-1.0,-0.05,-0.22
3196929,8.96,1.15,-3.19,-0.9,-0.06,-0.19
3196942,8.93,1.15,-3.11,-0.81,-0.05,-0.17
3196956,8.92,1.23,-3.03,-0.7,-0.06,-0.15
3196970,8.92,1.4,-3.03,-0.57,-0.07,-0.13
3196983,8.92,1.65,-2.97,-0.36,-0.08,-0.08
3196997,8.89,1.67,-2.99,-0.08,-0.08,-0.02
3197011,8.88,1.43,-2.89,0.12,-0.06,0.03
3197024,8.9,1.47,-2.93,0.32,-0.07,0.05
3197038,8.88,1.38,-2.99,0.49,-0.06,0.09
3197052,8.92,1.28,-3.02,0.62,-0.04,0.11
3197065,8.93,1.14,-3.09,0.72,-0.03,0.14
3197079,8.95,1.05,-3.19,0.78,-0.02,0.15
3197093,8.94,1.05,-3.25,0.84,-0.01,0.16
3197106,8.97,1.07,-3.37,0.92,-0.01,0.17
3197120,9.02,1.14,-3.49,1.05,-0.03,0.19
3197134,9.05,1.17,-3.52,1.25,-0.05,0.21
3197148,9.11,1.29,-3.5,1.53,-0.09,0.23
3197162,9.21,1.89,-3.56,2.05,-0.19,0.25
3197175,9.13,1.6,-3.57,2.69,-0.25,0.32
3197189,9.02,0.86,-3.51,3.13,-0.28,0.38
3197203,8.88,-0.08,-3.52,3.35,-0.3,0.41
3197216,8.73,-1.21,-3.51,3.17,-0.25,0.4
3197230,8.8,-1.38,-3.57,2.87,-0.23,0.34
3197244,8.83,-1.37,-3.83,2.63,-0.21,0.3
3197257,8.75,-2.01,-3.89,2.26,-0.15,0.28
3197271,8.8,-2.47,-3.94,1.75,-0.09,0.24
3197285,8.81,-2.83,-4.02,1.04,-0.03,0.17
3197298,8.89,-2.72,-4.16,0.31,0.02,0.08
3197312,8.94,-2.47,-4.25,-0.3,0.07,-0.0
3197326,8.9,-2.51,-4.3,-0.95,0.13,-0.07
3197339,8.84,-2.54,-4.13,-1.63,0.19,-0.14
