miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
3173948,1.1,2.73,-8.36,-1.64,0.31,-0.16
3173961,1.14,2.84,-8.27,-1.47,0.3,-0.13
3173975,1.22,3.15,-8.27,-1.27,0.28,-0.1
3173989,1.32,3.58,-8.26,-0.97,0.23,-0.06
3174003,1.43,4.02,-8.29,-0.56,0.15,-0.01
3174016,1.54,4.27,-8.36,0.01,0.04,0.05
3174030,1.57,4.27,-8.29,0.62,-0.08,0.11
3174044,1.61,4.44,-8.37,1.26,-0.22,0.15
3174057,1.55,4.16,-8.41,1.97,-0.34,0.21
3174071,1.46,3.47,-8.41,2.55,-0.43,0.25
3174085,1.31,2.62,-8.43,2.88,-0.47,0.26
3174098,1.16,1.73,-8.49,2.98,-0.49,0.24
3174112,1.09,1.18,-8.72,2.96,-0.48,0.18
3174126,0.97,0.75,-8.79,2.89,-0.47,0.15
3174139,0.9,0.46,-8.85,2.83,-0.47,0.13
3174153,0.83,0.21,-8.92,2.83,-0.48,0.13
3174167,0.73,-0.36,-8.93,2.79,-0.47,0.15
3174180,0.6,-1.1,-8.97,2.62,-0.44,0.15
3174194,0.43,-1.84,-9.04,2.27,-0.36,0.13
3174208,0.4,-2.21,-9.13,1.83,-0.27,0.1
3174221,0.45,-2.35,-9.24,1.35,-0.17,0.07
3174235,0.54,-2.12,-9.37,0.97,-0.1,0.05
3174249,0.51,-2.16,-9.39,0.67,-0.04,0.05
3174263,0.51,-2.34,-9.34,0.39,-0.01,0.04
3174276,0.54,-2.42,-9.44,0.05,0.02,0.01
3174290,0.48,-2.58,-9.47,-0.36,0.07,-0.01
3174303,0.43,-2.89,-9.5,-0.85,0.14,-0.02
3174316,0.33,-3.37,-9.43,-1.67,0.27,-0.05
3174330,0.31,-3.2,-9.33,-2.61,0.43,-0.11
3174344,0.36,-2.71,-9.2,-3.48,0.58,-0.17
3174358,0.59,-1.6,-9.03,-4.21,0.73,-0.24
3174371,0.82,-0.23,-8.92,-4.6,0.81,-0.29
3174385,1.08,1.04,-8.86,-4.64,0.82,-0.33
3174399,1.29,1.99,-8.83,-4.43,0.78,-0.36
3174412,1.42,2.59,-8.59,-4.14,0.7,-0.4
3174426,1.52,3.35,-8.45,-3.8,0.58,-0.44
3174440,1.64,4.2,-8.39,-3.29,0.43,-0.46
3174453,1.65,4.63,-8.44,-2.69,0.31,-0.43
3174467,1.6,4.59,-8.3,-2.2,0.23,-0.36
3174481,1.53,4.52,-8.13,-1.78,0.17,-0.29
3174494,1.43,4.49,-8.04,-1.43,0.12,-0.24
3174508,1.41,4.55,-7.97,-1.13,0.08,-0.21
3174522,1.41,4.66,-7.9,-0.8,0.04,-0.18
3174535,1.47,4.87,-7.81,-0.42,-0.02,-0.15
3174549,1.5,5.01,-7.88,0.01,-0.09,-0.1
3174563,1.47,4.9,-7.82,0.48,-0.16,-0.04
3174576,1.57,5.06,-7.82,1.05,-0.26,-0.0
3174590,1.5,4.92,-7.88,1.62,-0.36,0.05
3174604,1.45,4.45,-7.88,2.19,-0.44,0.1
3174617,1.29,3.74,-7.86,2.61,-0.48,0.15
3174631,1.18,3.15,-7.85,2.88,-0.51,0.17
3174645,1.05,2.59,-8.02,3.12,-0.53,0.16
