miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
1037291,9.6,-0.42,2.49,-0.12,-1.16,-0.25
1037305,9.77,-0.23,2.36,-0.12,-1.15,-0.26
1037319,9.83,-0.07,2.38,-0.12,-1.1,-0.23
1037332,10.01,-0.13,2.23,-0.11,-1.03,-0.17
1037346,10.26,-0.34,2.0,-0.09,-0.85,-0.14
1037360,10.36,-0.32,1.98,-0.08,-0.59,-0.15
1037374,10.26,-0.16,2.17,-0.08,-0.36,-0.15
1037388,10.17,-0.14,2.3,-0.09,-0.21,-0.11
1037401,10.15,-0.21,2.34,-0.08,-0.1,-0.07
1037415,10.17,-0.24,2.31,-0.06,0.04,-0.02
1037429,10.23,-0.28,2.37,-0.03,0.21,0.05
1037442,10.18,-0.25,2.49,-0.04,0.33,0.09
1037456,10.09,-0.22,2.63,-0.08,0.41,0.08
1037470,9.99,-0.24,2.72,-0.12,0.44,0.07
1037483,9.91,-0.36,2.75,-0.13,0.42,0.07
1037497,9.87,-0.45,2.71,-0.12,0.41,0.06
1037511,9.83,-0.45,2.76,-0.11,0.41,0.06
1037524,9.85,-0.39,2.85,-0.09,0.42,0.08
1037538,9.9,-0.41,2.87,-0.08,0.42,0.09
1037552,9.87,-0.4,2.95,-0.1,0.42,0.08
1037565,9.85,-0.43,3.04,-0.1,0.43,0.07
1037579,9.85,-0.45,3.0,-0.09,0.44,0.07
1037593,9.86,-0.47,3.0,-0.07,0.49,0.09
1037606,9.86,-0.48,3.03,-0.05,0.57,0.12
1037620,9.87,-0.43,3.1,-0.05,0.65,0.15
1037634,9.84,-0.43,3.22,-0.05,0.72,0.18
1037647,9.79,-0.45,3.31,-0.08,0.76,0.18
1037661,9.65,-0.49,3.42,-0.11,0.77,0.16
1037675,9.57,-0.52,3.49,-0.12,0.74,0.15
1037688,9.52,-0.51,3.53,-0.13,0.69,0.14
1037702,9.45,-0.53,3.6,-0.14,0.63,0.13
1037716,9.29,-0.55,3.69,-0.17,0.52,0.08
1037729,9.21,-0.55,3.8,-0.18,0.34,0.03
1037743,9.14,-0.61,3.75,-0.18,0.12,-0.01
1037757,9.22,-0.65,3.64,-0.17,-0.06,-0.05
1037770,9.31,-0.58,3.52,-0.16,-0.21,-0.09
1037784,9.33,-0.49,3.43,-0.15,-0.32,-0.11
1037798,9.42,-0.47,3.38,-0.15,-0.4,-0.11
