miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
1742991,9.21,5.42,3.18,-6.94,0.32,-1.7
1743005,9.76,7.1,2.46,-3.78,0.33,-1.27
1743019,9.92,7.61,1.65,-0.32,0.29,-0.68
1743032,9.88,6.56,1.77,2.59,0.24,-0.08
1743046,9.83,4.94,2.36,5.11,0.15,0.55
1743060,9.54,3.17,2.44,6.77,0.05,1.1
1743073,9.2,1.86,2.0,7.75,0.09,1.41
1743087,9.33,0.64,1.58,8.24,0.24,1.5
1743101,9.39,-1.06,2.54,8.02,0.36,1.38
1743114,9.9,-2.16,1.12,7.17,0.38,1.27
1743128,10.29,-3.59,1.15,5.76,0.26,1.14
1743142,10.83,-4.58,0.74,3.84,-0.11,0.9
1743155,10.47,-4.16,0.2,1.68,-0.38,0.68
1743169,10.4,-4.54,-0.06,-1.0,-0.48,0.36
1743183,10.16,-4.73,0.34,-3.79,-0.45,-0.03
1743197,9.85,-4.45,1.24,-6.26,-0.32,-0.5
1743210,9.62,-2.78,2.52,-8.18,-0.16,-1.03
1743224,9.53,-0.33,3.28,-8.73,-0.04,-1.4
1743238,9.44,1.91,3.39,-8.53,0.06,-1.53
1743251,9.33,4.22,2.8,-6.94,0.2,-1.45
1743265,9.61,5.72,2.21,-4.51,0.36,-1.2
1743279,10.03,6.05,1.95,-1.86,0.39,-0.86
1743292,10.06,5.74,1.71,0.99,0.31,-0.45
1743306,9.91,4.99,1.29,3.49,0.28,0.01
1743320,9.75,3.99,0.98,5.3,0.34,0.42
1743333,9.72,1.97,1.2,6.47,0.4,0.71
1743347,9.82,0.08,1.53,6.75,0.35,0.85
1743361,9.9,-1.19,1.33,6.25,0.24,0.9
1743374,10.08,-1.75,0.79,5.03,0.09,0.89
1743388,10.17,-2.56,0.21,3.55,0.05,0.78
1743402,10.66,-3.48,-0.17,1.82,-0.06,0.55
1743416,9.99,-4.32,-0.29,-0.79,-0.05,0.24
1743429,10.07,-4.81,0.68,-3.74,0.0,-0.13
1743443,10.06,-3.06,1.48,-5.85,0.0,-0.61
1743457,9.99,-0.85,2.0,-6.7,0.03,-1.04
1743471,9.84,1.69,2.61,-6.51,-0.03,-1.17
1743484,9.87,3.81,2.65,-5.25,-0.1,-1.05
1743498,10.0,5.48,2.32,-3.19,-0.15,-0.84
1743512,9.93,6.37,1.62,-0.39,-0.13,-0.54
1743525,9.75,5.57,1.34,2.38,0.03,-0.19
1743539,9.63,4.0,1.3,4.42,0.22,0.13
1743553,9.21,2.37,0.72,5.89,0.51,0.39
1743566,9.28,0.62,0.42,6.58,0.82,0.55
1743580,9.61,-0.85,0.42,6.5,0.96,0.64
1743594,9.86,-2.2,0.24,5.54,0.94,0.71
1743607,10.23,-3.49,0.39,3.75,0.71,0.83
1743621,10.51,-4.08,-0.06,1.75,0.47,0.84
1743635,10.96,-4.23,0.23,-0.47,0.11,0.62
1743648,10.63,-4.07,0.36,-2.95,-0.18,0.37
1743662,10.54,-3.04,0.99,-4.94,-0.36,0.06
1743676,10.35,-1.93,1.77,-6.71,-0.45,-0.34
1743689,10.27,-0.35,2.67,-7.49,-0.54,-0.73
1743703,10.16,1.79,3.05,-7.22,-0.62,-0.97
1743717,9.79,3.83,2.56,-6.01,-0.57,-1.03
1743730,9.69,4.99,2.26,-4.0,-0.36,-0.91
1743744,9.8,5.27,2.08,-1.72,-0.13,-0.68
1743758,9.8,4.63,2.08,0.7,0.05,-0.41
1743771,9.75,3.42,2.29,2.75,0.15,-0.1
1743785,9.71,2.99,2.28,4.37,0.17,0.23
1743799,9.42,2.54,1.82,5.78,0.21,0.54
1743812,9.37,1.44,1.13,6.77,0.38,0.73
1743826,9.62,0.15,0.91,7.08,0.6,0.78
1743840,9.73,-1.04,0.61,6.69,0.78,0.78
1743853,10.22,-2.82,0.77,5.69,0.73,0.74
1743867,10.22,-4.13,0.33,4.14,0.52,0.69
1743881,10.2,-4.95,-0.4,1.64,0.32,0.63
1743894,10.4,-5.87,-0.34,-1.51,0.19,0.46
1743908,10.62,-5.97,0.6,-4.49,0.06,0.17
1743922,10.63,-3.71,2.09,-6.92,-0.15,-0.34
1743936,10.27,-1.01,3.01,-8.24,-0.38,-0.86
1743949,9.91,1.03,3.39,-8.37,-0.56,-1.18
1743963,9.86,2.94,3.55,-7.42,-0.73,-1.34
1743977,9.84,4.68,3.09,-5.48,-0.85,-1.32
1743991,9.55,6.25,1.62,-2.76,-0.65,-1.07
1744004,9.39,6.4,0.82,0.22,-0.24,-0.63
1744018,9.59,5.08,1.1,2.67,0.12,-0.18
1744032,9.69,3.55,1.63,4.72,0.35,0.28
1744045,9.6,2.13,1.8,5.96,0.46,0.63
1744059,9.59,0.92,1.63,6.74,0.53,0.88
1744073,9.58,-0.05,1.15,7.0,0.65,0.99
1744086,9.98,-0.5,0.29,6.65,0.79,0.99
1744100,9.92,-1.86,0.23,5.94,0.92,0.93
1744114,10.81,-3.87,0.51,4.71,0.68,0.8
1744127,10.42,-3.89,0.32,3.1,0.31,0.71
1744141,10.46,-4.01,0.03,0.98,-0.08,0.58
1744155,10.47,-4.39,0.04,-1.29,-0.38,0.37
1744168,10.34,-3.96,0.43,-3.34,-0.57,0.09
1744182,10.14,-3.08,1.06,-5.38,-0.65,-0.27
1744196,10.07,-2.12,1.9,-6.93,-0.66,-0.66
1744210,9.97,-0.37,2.63,-7.56,-0.67,-0.98
1744223,9.75,1.51,3.02,-7.39,-0.72,-1.17
1744237,9.72,3.05,2.95,-6.37,-0.76,-1.16
1744251,9.57,4.42,2.44,-4.71,-0.69,-1.03
1744264,9.3,5.32,1.64,-2.43,-0.47,-0.76
1744278,9.22,5.06,1.09,-0.01,-0.17,-0.42
1744292,9.21,4.07,0.92,1.99,0.12,-0.12
1744305,9.35,2.84,1.06,3.59,0.36,0.19
1744319,9.5,1.79,1.01,4.59,0.53,0.44
1744333,9.61,1.02,0.75,5.08,0.66,0.59
1744346,9.76,0.49,0.08,5.22,0.8,0.64
1744360,9.96,-0.09,-0.48,4.91,0.95,0.6
1744374,10.06,-1.53,-0.41,4.24,1.06,0.5
1744387,10.76,-3.35,-0.07,3.07,0.89,0.35
1744401,10.75,-3.99,-0.1,1.39,0.54,0.19
1744415,10.65,-3.65,-0.07,-0.47,0.16,0.06
1744428,10.57,-3.61,0.25,-2.44,-0.2,-0.12
1744442,10.31,-2.63,0.58,-4.13,-0.45,-0.34
1744456,10.07,-1.85,0.87,-5.45,-0.52,-0.55
1744469,10.01,-0.6,1.3,-6.28,-0.51,-0.76
1744483,9.98,0.9,1.73,-6.41,-0.49,-0.88
1744497,10.0,2.12,2.02,-5.89,-0.48,-0.89
1744510,9.85,3.22,2.04,-4.69,-0.48,-0.78
1744524,9.8,4.58,1.76,-2.75,-0.46,-0.54
1744538,9.41,5.64,0.96,-0.52,-0.27,-0.25
1744551,9.39,5.06,0.86,1.91,0.01,0.11
1744565,9.56,3.78,1.29,3.94,0.22,0.41
1744579,9.56,2.37,1.45,5.2,0.36,0.61
1744592,9.53,1.16,0.87,5.96,0.51,0.75
1744606,9.68,0.11,0.33,6.19,0.73,0.74
1744620,10.14,-0.91,0.24,5.89,0.79,0.67
1744633,10.02,-2.38,0.38,4.95,0.73,0.57
1744647,10.59,-3.84,0.59,3.59,0.4,0.52
1744661,10.48,-3.79,0.55,2.01,-0.01,0.47
1744674,10.37,-2.93,0.26,0.16,-0.36,0.42
1744688,10.35,-2.64,0.22,-1.55,-0.56,0.26
1744702,10.17,-2.29,0.36,-3.06,-0.61,0.05
1744716,9.9,-2.26,0.78,-4.73,-0.52,-0.23
1744729,9.95,-1.31,1.49,-5.92,-0.42,-0.56
1744743,9.86,0.03,1.95,-6.41,-0.34,-0.85
1744757,9.86,1.73,2.11,-6.09,-0.27,-1.0
1744770,9.85,3.25,1.93,-5.03,-0.19,-0.99
1744784,9.93,4.21,1.66,-3.55,-0.08,-0.85
1744798,10.0,4.71,1.39,-1.67,0.02,-0.62
1744811,9.85,4.44,1.17,0.2,0.13,-0.36
1744825,9.46,3.59,0.84,1.76,0.25,-0.14
1744839,9.22,2.64,0.37,3.22,0.44,0.03
1744852,9.37,1.78,0.06,4.31,0.65,0.17
1744866,9.66,1.05,-0.09,4.93,0.8,0.28
1744880,10.12,-0.06,-0.03,5.12,0.84,0.38
1744893,10.25,-0.56,0.16,4.73,0.72,0.53
1744907,10.3,-1.5,0.12,3.95,0.5,0.71
1744921,10.59,-2.4,0.03,2.87,0.22,0.76
1744934,10.33,-2.92,-0.35,1.23,-0.03,0.7
1744948,10.13,-3.68,-0.7,-0.87,-0.11,0.56
1744962,10.22,-4.38,-0.2,-3.4,-0.11,0.25
1744975,10.53,-2.74,0.83,-5.28,-0.21,-0.27
1744989,10.24,-0.61,1.51,-6.31,-0.33,-0.73
1745003,10.04,1.21,2.08,-6.5,-0.47,-1.03
1745016,9.95,2.95,2.38,-5.77,-0.61,-1.16
1745030,9.91,4.23,2.19,-4.44,-0.71,-1.15
1745044,9.81,5.25,1.43,-2.46,-0.67,-1.01
1745057,9.7,5.06,0.99,-0.28,-0.47,-0.78
1745071,9.68,3.91,1.1,1.58,-0.27,-0.53
1745085,9.53,2.62,1.19,3.16,-0.1,-0.25
