miliseg,AcX,AcY,AcZ,GyX,GyY,GyZ
1210192,1.38,6.17,-7.73,0.21,-0.11,0.04
1210206,1.17,5.54,-7.64,0.92,-0.2,0.21
1210220,1.07,5.33,-7.69,1.51,-0.23,0.33
1210233,1.12,4.95,-7.84,1.94,-0.2,0.42
1210247,1.2,4.7,-8.09,2.31,-0.11,0.51
1210261,1.19,4.15,-8.23,2.58,0.03,0.58
1210275,1.23,3.37,-8.38,2.68,0.16,0.63
1210289,1.31,2.57,-8.48,2.56,0.22,0.65
1210302,1.32,1.76,-8.68,2.22,0.24,0.62
1210316,1.46,1.17,-8.88,1.72,0.16,0.52
1210330,1.64,0.72,-9.06,1.11,-0.02,0.36
1210343,1.61,0.4,-9.18,0.29,-0.18,0.14
1210357,1.58,0.26,-9.18,-0.67,-0.27,-0.08
1210371,1.33,0.33,-9.13,-1.7,-0.23,-0.28
1210384,0.98,0.48,-8.85,-2.83,-0.03,-0.51
1210398,0.98,1.67,-8.21,-3.66,0.2,-0.73
1210412,1.1,3.5,-8.1,-3.96,0.34,-0.85
